528
0	600
1	597
2	576
3	572
4	576
5	580
6	583
7	582
8	584
9	592
10	591
11	590
12	577
13	585
14	587
15	588
16	583
17	588
18	587
19	588
20	586
21	583
22	582
23	579
24	579
25	585
26	582
27	583
28	585
29	586
30	585
31	585
32	585
33	588
34	587
35	587
36	588
37	499
38	499
39	501
40	505
41	503
42	510
43	506
44	516
45	499
46	499
47	501
48	502
49	493
50	493
51	492
52	492
53	492
54	492
55	492
56	492
57	492
58	492
59	490
60	491
61	490
62	491
63	490
64	491
65	489
66	490
67	488
68	488
69	488
70	489
71	489
72	489
73	487
74	488
75	487
76	488
77	487
78	488
79	486
80	488
81	487
82	490
83	491
84	490
85	492
86	491
87	491
88	493
89	493
90	507
91	486
92	492
93	508
94	501
95	511
96	484
97	486
98	486
99	487
100	489
101	514
102	522
103	512
104	495
105	498
106	498
107	498
108	500
109	499
110	497
111	498
112	497
113	498
114	497
115	497
116	496
117	497
118	496
119	496
120	496
121	497
122	496
123	496
124	496
125	496
126	493
127	494
128	493
129	493
130	493
131	494
132	495
133	493
134	494
135	493
136	492
137	492
138	492
139	492
140	494
141	494
142	495
143	495
144	492
145	492
146	491
147	491
148	493
149	493
150	492
151	492
152	492
153	492
154	494
155	494
156	495
157	495
158	492
159	492
160	492
161	492
162	491
163	491
164	492
165	492
166	491
167	491
168	492
169	492
170	493
171	493
172	490
173	490
174	490
175	490
176	493
177	493
178	493
179	493
180	492
181	492
182	494
183	494
184	494
185	492
186	494
187	491
188	493
189	492
190	491
191	494
192	493
193	492
194	494
195	494
196	492
197	495
198	494
199	495
200	492
201	492
202	493
203	493
204	494
205	494
206	495
207	495
208	492
209	492
210	493
211	493
212	492
213	492
214	490
215	490
216	489
217	489
218	492
219	492
220	493
221	493
222	492
223	492
224	493
225	493
226	493
227	493
228	493
229	493
230	491
231	491
232	493
233	493
234	493
235	493
236	492
237	492
238	492
239	492
240	493
241	493
242	492
243	492
244	491
245	491
246	492
247	492
248	494
249	494
250	493
251	493
252	492
253	492
254	492
255	492
256	492
257	492
258	490
259	490
260	493
261	493
262	493
263	493
264	493
265	493
266	491
267	491
268	491
269	491
270	491
271	491
272	490
273	490
274	491
275	491
276	491
277	491
278	490
279	490
280	489
281	489
282	489
283	492
284	490
285	492
286	491
287	492
288	489
289	490
290	490
291	488
292	489
293	491
294	493
295	494
296	492
297	492
298	491
299	492
300	490
301	491
302	484
303	483
304	483
305	490
306	491
307	488
308	491
309	491
310	488
311	490
312	490
313	491
314	489
315	490
316	488
317	489
318	488
319	489
320	490
321	488
322	488
323	490
324	490
325	487
326	486
327	487
328	486
329	486
330	487
331	487
332	489
333	489
334	489
335	489
336	486
337	486
338	489
339	489
340	489
341	485
342	490
343	490
344	489
345	490
346	491
347	491
348	489
349	491
350	492
351	490
352	490
353	490
354	491
355	489
356	490
357	491
358	490
359	490
360	490
361	490
362	488
363	491
364	492
365	491
366	490
367	489
368	492
369	489
370	491
371	491
372	490
373	490
374	491
375	490
376	489
377	490
378	491
379	488
380	490
381	492
382	491
383	488
384	487
385	486
386	487
387	487
388	488
389	489
390	488
391	489
392	488
393	489
394	489
395	490
396	489
397	487
398	484
399	486
400	487
401	486
402	485
403	486
404	486
405	486
406	487
407	489
408	488
409	486
410	487
411	488
412	486
413	486
414	485
415	486
416	485
417	487
418	487
419	487
420	486
421	486
422	485
423	486
424	486
425	488
426	489
427	487
428	484
429	484
430	487
431	485
432	488
433	489
434	486
435	485
436	486
437	487
438	485
439	488
440	488
441	486
442	486
443	488
444	486
445	484
446	484
447	485
448	485
449	486
450	488
451	488
452	486
453	488
454	487
455	486
456	485
457	484
458	485
459	485
460	484
461	484
462	486
463	486
464	487
465	487
466	486
467	485
468	487
469	487
470	485
471	485
472	485
473	486
474	486
475	488
476	488
477	485
478	484
479	484
480	485
481	486
482	488
483	488
484	487
485	487
486	487
487	488
488	485
489	488
490	487
491	487
492	486
493	485
494	487
495	486
496	484
497	486
498	485
499	484
500	486
501	488
502	487
503	485
504	483
505	486
506	485
507	486
508	488
509	488
510	486
511	486
512	486
513	486
514	485
515	487
516	486
517	483
518	483
519	484
520	485
521	486
522	486
523	486
524	483
525	485
526	486
527	485
528	484
