800
0	37
1	39
2	42
3	41
4	40
5	39
6	40
7	39
8	41
9	40
10	40
11	40
12	38
13	39
14	39
15	40
16	39
17	39
18	40
19	40
20	39
21	39
22	40
23	39
24	40
25	40
26	39
27	38
28	39
29	39
30	48
31	40
32	39
33	41
34	39
35	40
36	40
37	45
38	34
39	45
40	45
41	45
42	45
43	45
44	45
45	45
46	45
47	45
48	34
49	45
50	34
51	45
52	33
53	46
54	34
55	34
56	34
57	45
58	45
59	45
60	34
61	45
62	45
63	45
64	34
65	34
66	45
67	34
68	45
69	34
70	45
71	34
72	34
73	45
74	45
75	45
76	45
77	45
78	34
79	45
80	45
81	34
82	34
83	45
84	45
85	45
86	45
87	45
88	34
89	34
90	35
91	35
92	45
93	34
94	45
95	45
96	33
97	34
98	34
99	35
100	44
101	45
102	45
103	45
104	45
105	45
106	45
107	34
108	34
109	45
110	34
111	45
112	45
113	35
114	45
115	34
116	45
117	45
118	45
119	45
120	45
121	34
122	45
123	45
124	45
125	45
126	34
127	45
128	45
129	34
130	35
131	36
132	45
133	35
134	45
135	46
136	45
137	45
138	35
139	45
140	45
141	45
142	45
143	45
144	45
145	45
146	45
147	46
148	46
149	45
150	45
151	35
152	35
153	46
154	46
155	35
156	35
157	34
158	34
159	45
160	45
161	45
162	45
163	45
164	45
165	45
166	45
167	34
168	34
169	45
170	45
171	45
172	45
173	45
174	45
175	45
176	45
177	45
178	45
179	45
180	45
181	35
182	35
183	35
184	35
185	45
186	45
187	45
188	45
189	45
190	45
191	45
192	45
193	35
194	35
195	35
196	35
197	35
198	35
199	35
200	35
201	45
202	45
203	45
204	45
205	45
206	45
207	34
208	34
209	45
210	45
211	45
212	45
213	45
214	45
215	46
216	46
217	45
218	45
219	45
220	45
221	45
222	45
223	34
224	34
225	45
226	45
227	46
228	46
229	45
230	45
231	45
232	45
233	45
234	45
235	46
236	46
237	34
238	34
239	45
240	45
241	34
242	45
243	34
244	45
245	45
246	45
247	34
248	45
249	35
250	45
251	34
252	34
253	34
254	35
255	45
256	34
257	35
258	34
259	34
260	45
261	34
262	35
263	34
264	45
265	34
266	34
267	34
268	45
269	46
270	46
271	46
272	46
273	45
274	45
275	45
276	45
277	34
278	34
279	45
280	45
281	45
282	45
283	45
284	45
285	34
286	34
287	34
288	34
289	35
290	35
291	45
292	45
293	45
294	45
295	45
296	45
297	45
298	45
299	45
300	45
301	45
302	45
303	35
304	35
305	35
306	35
307	45
308	45
309	45
310	45
311	35
312	35
313	45
314	45
315	45
316	45
317	34
318	34
319	34
320	34
321	45
322	45
323	34
324	34
325	45
326	45
327	36
328	36
329	45
330	45
331	45
332	45
333	34
334	34
335	45
336	45
337	45
338	45
339	35
340	35
341	45
342	45
343	35
344	35
345	35
346	35
347	45
348	45
349	45
350	45
351	45
352	45
353	35
354	35
355	45
356	45
357	45
358	45
359	34
360	34
361	45
362	45
363	45
364	45
365	45
366	45
367	35
368	35
369	45
370	45
371	45
372	45
373	35
374	35
375	45
376	45
377	45
378	45
379	35
380	35
381	45
382	45
383	35
384	35
385	35
386	35
387	35
388	35
389	45
390	45
391	45
392	45
393	45
394	45
395	34
396	34
397	45
398	45
399	44
400	44
401	35
402	35
403	45
404	45
405	45
406	45
407	45
408	45
409	35
410	35
411	35
412	35
413	45
414	45
415	45
416	45
417	45
418	45
419	45
420	45
421	35
422	35
423	45
424	45
425	45
426	35
427	45
428	35
429	45
430	45
431	35
432	45
433	35
434	45
435	35
436	45
437	45
438	45
439	45
440	36
441	45
442	35
443	45
444	45
445	45
446	45
447	35
448	35
449	45
450	45
451	45
452	34
453	35
454	45
455	34
456	45
457	45
458	45
459	45
460	45
461	34
462	45
463	45
464	36
465	34
466	35
467	46
468	45
469	45
470	35
471	46
472	45
473	34
474	45
475	36
476	46
477	35
478	45
479	45
480	35
481	45
482	35
483	35
484	45
485	35
486	46
487	35
488	45
489	35
490	45
491	34
492	46
493	36
494	35
495	45
496	45
497	35
498	35
499	35
500	35
501	34
502	45
503	45
504	34
505	46
506	34
507	35
508	45
509	35
510	45
511	35
512	45
513	45
514	35
515	45
516	45
517	45
518	45
519	45
520	35
521	35
522	36
523	36
524	45
525	45
526	34
527	34
528	34
529	34
530	45
531	45
532	34
533	34
534	45
535	45
536	34
537	34
538	35
539	34
540	46
541	45
542	45
543	45
544	45
545	34
546	46
547	45
548	45
549	45
550	36
551	34
552	45
553	34
554	45
555	45
556	34
557	34
558	37
559	34
560	45
561	45
562	45
563	45
564	34
565	34
566	45
567	45
568	35
569	45
570	34
571	45
572	35
573	45
574	45
575	45
576	45
577	45
578	34
579	45
580	45
581	45
582	45
583	45
584	35
585	34
586	34
587	45
588	45
589	45
590	45
591	45
592	45
593	34
594	45
595	34
596	35
597	45
598	45
599	34
600	34
601	35
602	45
603	45
604	45
605	45
606	45
607	34
608	35
609	34
610	45
611	45
612	45
613	34
614	34
615	35
616	34
617	34
618	34
619	45
620	35
621	34
622	45
623	35
624	45
625	45
626	45
627	45
628	34
629	45
630	35
631	45
632	45
633	35
634	45
635	35
636	35
637	45
638	34
639	45
640	45
641	34
642	46
643	45
644	35
645	35
646	45
647	45
648	34
649	34
650	35
651	45
652	34
653	45
654	45
655	45
656	45
657	35
658	35
659	45
660	45
661	45
662	45
663	45
664	45
665	45
666	46
667	45
668	34
669	45
670	34
671	35
672	35
673	45
674	45
675	45
676	45
677	34
678	45
679	34
680	45
681	45
682	45
683	45
684	45
685	45
686	45
687	45
688	45
689	35
690	35
691	45
692	34
693	45
694	45
695	45
696	45
697	34
698	34
699	45
700	45
701	45
702	45
703	45
704	45
705	35
706	45
707	45
708	45
709	45
710	34
711	34
712	45
713	45
714	45
715	45
716	45
717	34
718	35
719	45
720	45
721	45
722	45
723	45
724	45
725	45
726	45
727	34
728	45
729	45
730	35
731	35
732	45
733	45
734	45
735	34
736	45
737	34
738	35
739	34
740	45
741	45
742	45
743	45
744	44
745	34
746	45
747	45
748	45
749	45
750	33
751	45
752	45
753	45
754	45
755	45
756	34
757	34
758	35
759	45
760	45
761	45
762	34
763	45
764	45
765	45
766	45
767	45
768	45
769	34
770	45
771	45
772	45
773	34
774	34
775	34
776	45
777	45
778	45
779	34
780	45
781	45
782	35
783	34
784	45
785	45
786	45
787	35
788	45
789	45
790	45
791	45
792	35
793	34
794	45
795	34
796	35
797	35
798	45
799	45
800	35
801	45
802	35
803	45
804	35
805	35
806	35
807	35
808	45
809	35
810	35
811	34
812	45
813	45
814	45
815	45
816	34
817	35
818	46
819	45
820	35
821	37
822	46
823	34
824	36
825	45
826	45
827	45
828	35
829	45
830	34
831	36
832	35
833	45
834	35
835	45
836	45
837	45
838	46
839	35
840	35
841	34
842	35
843	45
844	35
845	45
846	45
847	45
848	45
849	45
850	36
851	45
852	35
853	45
854	35
855	35
856	35
857	45
858	35
859	46
