749
0	200
1	198
2	199
3	211
4	196
5	204
6	198
7	203
8	197
9	203
10	199
11	208
12	217
13	213
14	200
15	213
16	200
17	198
18	209
19	207
20	199
21	209
22	199
23	207
24	208
25	216
26	209
27	200
28	208
29	199
30	200
31	203
32	206
33	212
34	204
35	210
36	205
37	267
38	252
39	272
40	264
41	288
42	277
43	312
44	305
45	270
46	265
47	273
48	242
49	244
50	236
51	245
52	242
53	249
54	229
55	245
56	227
57	234
58	233
59	241
60	235
61	236
62	233
63	234
64	233
65	235
66	241
67	235
68	235
69	240
70	230
71	232
72	228
73	243
74	230
75	242
76	231
77	237
78	230
79	231
80	229
81	234
82	244
83	252
84	249
85	238
86	252
87	256
88	260
89	240
90	270
91	241
92	256
93	258
94	285
95	280
96	244
97	240
98	236
99	234
100	246
101	307
102	306
103	310
104	278
105	267
106	280
107	269
108	274
109	269
110	278
111	268
112	271
113	265
114	276
115	257
116	272
117	283
118	278
119	290
120	279
121	264
122	287
123	260
124	274
125	281
126	264
127	262
128	287
129	285
130	278
131	274
132	272
133	268
134	264
135	277
136	268
137	256
138	256
139	256
140	255
141	273
142	257
143	261
144	283
145	275
146	268
147	255
148	290
149	290
150	256
151	256
152	255
153	255
154	258
155	258
156	263
157	263
158	271
159	271
160	284
161	284
162	280
163	280
164	287
165	287
166	289
167	289
168	256
169	256
170	264
171	264
172	271
173	271
174	285
175	285
176	266
177	266
178	254
179	254
180	253
181	253
182	252
183	252
184	254
185	254
186	255
187	255
188	281
189	281
190	264
191	264
192	267
193	267
194	274
195	274
196	263
197	263
198	262
199	262
200	260
201	260
202	277
203	277
204	286
205	286
206	262
207	262
208	251
209	251
210	252
211	252
212	260
213	260
214	269
215	269
216	279
217	279
218	277
219	277
220	268
221	268
222	255
223	255
224	257
225	257
226	258
227	252
228	258
229	252
230	282
231	282
232	253
233	253
234	259
235	259
236	257
237	271
238	257
239	271
240	262
241	262
242	256
243	286
244	256
245	280
246	266
247	286
248	256
249	254
250	280
251	256
252	266
253	256
254	279
255	254
256	256
257	252
258	279
259	258
260	259
261	252
262	269
263	258
264	263
265	259
266	269
267	263
268	284
269	284
270	270
271	270
272	257
273	257
274	261
275	261
276	253
277	253
278	252
279	252
280	283
281	283
